partition,path,class,machine,interpreter,soname,needed
system,/system/bin/netutils-wrapper-1.0,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/newfs_msdos,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/nfsprobe,ELF32,ARM,,,
system,/system/bin/ntfs-3g,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/ntfs-3g.probe,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/odsign,ELF32,ARM,/system/bin/linker,,android.system.keystore2-V1-cpp.so;android.hardware.security.keymint-V1-cpp.so;libbase.so;libbinder.so;libcrypto.so;libcrypto_utils.so;libfsverity.so;liblogwrap.so;libprotobuf-cpp-full.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/perfetto,ELF32,ARM,/system/bin/linker,,liblog.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/ping,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/ping6,ELF32,ARM,/system/bin/linker,,libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/pppd,ELF32,ARM,/system/bin/linker,,liblog.so;libcutils.so;libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/pppoe,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libcrypto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/procrank,ELF32,ARM,/system/bin/linker,,libbase.so;libmeminfo.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/profcollectctl,ELF32,ARM,/system/bin/linker,,liblibprofcollectd.dylib.so;libanyhow.dylib.so;libstd.dylib.so;libc.so
system,/system/bin/profcollectd,ELF32,ARM,/system/bin/linker,,liblibprofcollectd.dylib.so;libanyhow.dylib.so;libstd.dylib.so;libc.so
system,/system/bin/qw,ELF32,ARM,,,
system,/system/bin/racoon,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libcrypto.so;libkeystore-engine.so;libnetd_client.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/reboot,ELF32,ARM,/system/bin/linker,,libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/recovery-persist,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/recovery-refresh,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/remount,ELF32,ARM,/system/bin/linker,,libbootloader_message.so;libbase.so;libbinder.so;libcutils.so;libcrypto.so;libext4_utils.so;libfec.so;libfs_mgr_binder.so;liblog.so;liblp.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/resize2fs,ELF32,ARM,/system/bin/linker,,libext2fs.so;libext2_com_err.so;libext2_e2p.so;libext2_uuid.so;libext2_blkid.so;libc++.so;libc.so;libdl.so
system,/system/bin/rss_hwm_reset,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/run-as,ELF32,ARM,/system/bin/linker,,libbase.so;libselinux.so;libpackagelistparser.so;libminijail.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sanitizer-status,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/schedtest,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/screencap,ELF32,ARM,/system/bin/linker,,libcutils.so;libutils.so;libbinder.so;libjnigraphics.so;libui.so;libgui.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/screenrecord,ELF32,ARM,/system/bin/linker,,libstagefright.so;libmedia.so;libmediandk.so;libmedia_omx.so;libutils.so;libbinder.so;libstagefright_foundation.so;libjpeg.so;libui.so;libgui.so;libcutils.so;liblog.so;libEGL.so;libGLESv2.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sdcard,ELF32,ARM,/system/bin/linker,,libbase.so;libcutils.so;libminijail.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/secdiscard,ELF32,ARM,/system/bin/linker,,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/secilc,ELF32,ARM,/system/bin/bootstrap/linker,,libc.so;libm.so;libdl.so
system,/system/bin/sensorservice,ELF32,ARM,/system/bin/linker,,libsensorservice.so;libsensorprivacy.so;libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/service,ELF32,ARM,/system/bin/linker,,libcutils.so;libutils.so;libbinder.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/servicemanager,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder.so;libvintf.so;libcutils.so;liblog.so;libutils.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/set-verity-state,ELF32,ARM,/system/bin/linker,,libbase.so;libcrypto.so;libcrypto_utils.so;libcutils.so;libfec.so;libfs_mgr_binder.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sgdisk,ELF32,ARM,/system/bin/linker,,libext2_uuid.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sh,ELF32,ARM,/system/bin/linker,,libc.so
system,/system/bin/showmap,ELF32,ARM,/system/bin/linker,,libbase.so;libmeminfo.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/simpleperf,ELF32,ARM,/system/bin/linker,,libbase.so;liblzma.so;libprotobuf-cpp-lite.so;libziparchive.so;libcutils.so;libevent.so;liblog.so;libprocinfo.so;libunwindstack.so;libLLVM_android.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/simpleperf_app_runner,ELF32,ARM,/system/bin/linker,,libbase.so;libselinux.so;libpackagelistparser.so;libminijail.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sload_f2fs,ELF32,ARM,/system/bin/linker,,libext2_uuid.so;libsparse.so;libbase.so;libcrypto.so;libselinux.so;libcutils.so;liblog.so;liblz4.so;libc.so;libm.so;libdl.so
system,/system/bin/snapshotctl,ELF32,ARM,/system/bin/linker,,android.hardware.boot@1.0.so;android.hardware.boot@1.1.so;libbase.so;libbinder.so;libext2_uuid.so;libext4_utils.so;libfs_mgr_binder.so;libhidlbase.so;liblog.so;liblp.so;libprotobuf-cpp-lite.so;libstatslog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/snapuserd,ELF32,ARM,,,
system,/system/bin/sqlite3,ELF32,ARM,/system/bin/linker,,libsqlite.so;libandroidicu.so;liblog.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/ss,ELF32,ARM,/system/bin/linker,,libiprouteutil.so;libnetlink.so;libselinux.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/sst_test_v2,ELF32,ARM,/system/bin/linker,,libc.so;libz.so;liblog.so;libsst.so;libc++.so;libm.so;libdl.so
system,/system/bin/storaged,ELF32,ARM,/system/bin/linker,,android.hardware.health@1.0.so;android.hardware.health@2.0.so;libbase.so;libbinder.so;libcutils.so;libhidlbase.so;liblog.so;libprotobuf-cpp-lite.so;libsysutils.so;libutils.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/strace,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/surfaceflinger,ELF32,ARM,/system/bin/linker,,libpng.so;libz.so;android.hardware.configstore@1.1.so;android.hardware.graphics.common@1.2.so;android.hardware.graphics.composer@2.1.so;android.hardware.graphics.composer@2.2.so;android.hardware.graphics.composer@2.3.so;android.hardware.graphics.composer@2.4.so;android.hardware.power@1.0.so;android.hardware.power@1.3.so;android.hardware.power-V1-cpp.so;libbase.so;libfmq.so;libGLESv1_CM.so;libgui.so;libprotobuf-cpp-lite.so;libtimestats.so;libui.so;android.frameworks.displayservice@1.0.so;android.hardware.configstore-utils.so;android.hardware.configstore@1.0.so;android.hardware.graphics.allocator@2.0.so;android.hardware.graphics.allocator@3.0.so;libbinder.so;libcutils.so;libdisplayservicehidl.so;libhidlbase.so;libinput.so;liblayers_proto.so;liblog.so;libprocessgroup.so;libsync.so;libutils.so;libSurfaceFlingerProp.so;libEGL.so;libGLESv2.so;libvulkan.so;libnativewindow.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/systemmixservice,ELF32,ARM,/system/bin/linker,,libsystemmixservice.so;libutils.so;libbinder.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tc,ELF32,ARM,/system/bin/linker,,libiprouteutil.so;libnetlink.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tcpdump,ELF32,ARM,/system/bin/linker,,libssl.so;libcrypto.so;libpcap.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tombstoned,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/toolbox,ELF32,ARM,/system/bin/linker,,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/toybox,ELF32,ARM,/system/bin/linker,,libcrypto.so;libz.so;liblog.so;libprocessgroup.so;libselinux.so;libc.so;libm.so;libdl.so
system,/system/bin/traced,ELF32,ARM,/system/bin/linker,,liblog.so;libperfetto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/traced_perf,ELF32,ARM,/system/bin/linker,,libbase.so;liblog.so;libprocinfo.so;libunwindstack.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/traced_probes,ELF32,ARM,/system/bin/linker,,liblog.so;libperfetto.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tracepath,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tracepath6,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/traceroute6,ELF32,ARM,/system/bin/linker,,libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/treadahead,ELF32,ARM,/system/bin/linker,,libc.so;libbase.so;liblog.so;libm.so;libcutils.so;libsqlite.so;libc++.so;libdl.so
system,/system/bin/trigger_perfetto,ELF32,ARM,/system/bin/linker,,liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/tune2fs,ELF32,ARM,/system/bin/linker,,libext2_blkid.so;libext2_com_err.so;libext2_quota.so;libext2_uuid.so;libext2_e2p.so;libext2fs.so;libc++.so;libc.so;libdl.so
system,/system/bin/tzdatacheck,ELF32,ARM,/system/bin/linker,,libbase.so;libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/uncrypt,ELF32,ARM,/system/bin/linker,,libbase.so;libbootloader_message.so;libcutils.so;libfs_mgr.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/unwind_info,ELF32,ARM,/system/bin/linker,,libunwindstack.so;libbase.so;liblzma.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/unwind_reg_info,ELF32,ARM,/system/bin/linker,,libunwindstack.so;libbase.so;liblzma.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/unwind_symbols,ELF32,ARM,/system/bin/linker,,libunwindstack.so;libbase.so;liblzma.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/update_engine,ELF32,ARM,/system/bin/linker,,libhidlbase.so;liblp.so;android.hardware.boot@1.0.so;android.hardware.boot@1.1.so;libprotobuf-cpp-lite.so;libcrypto.so;libfec.so;libziparchive.so;apex_aidl_interface-cpp.so;libandroid_net.so;libbase.so;libbinder.so;libbinderwrapper.so;libbootloader_message.so;libbrillo-binder.so;libcurl.so;libcutils.so;libupdate_engine_stable-V1-cpp.so;liblog.so;libssl.so;libstatslog.so;libutils.so;libbrillo-stream.so;libbrillo.so;libchrome.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/update_engine_client,ELF32,ARM,/system/bin/linker,,libbrillo-stream.so;libbrillo.so;libchrome.so;libbinder.so;libbinderwrapper.so;libbrillo-binder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/update_verifier,ELF32,ARM,/system/bin/linker,,android.hardware.boot@1.0.so;libbase.so;libcutils.so;libhardware.so;libhidlbase.so;liblog.so;libprotobuf-cpp-lite.so;libbinder.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/usbd,ELF32,ARM,/system/bin/linker,,libbase.so;libhidlbase.so;liblog.so;libutils.so;libhardware.so;android.hardware.usb.gadget@1.0.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/vdc,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder.so;libcutils.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/viewcompiler,ELF32,ARM,/system/bin/linker,,libbase.so;slicer.so;libandroidfw.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/vold,ELF32,ARM,/system/bin/linker,,android.hardware.boot@1.0.so;libbase.so;libbinder.so;libcrypto.so;libcrypto_utils.so;libcutils.so;libdiskconfig.so;libext4_utils.so;libf2fs_sparseblock.so;libgsi.so;libhardware.so;libhardware_legacy.so;libincfs.so;libhidlbase.so;libkeyutils.so;liblog.so;liblogwrap.so;libselinux.so;libsysutils.so;libutils.so;android.hardware.health.storage@1.0.so;android.hardware.health.storage-V1-ndk_platform.so;android.system.keystore2-V1-ndk_platform.so;android.security.maintenance-ndk_platform.so;libbinder_ndk.so;libkeymint_support.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/vold_prepare_subdirs,ELF32,ARM,/system/bin/linker,,libbase.so;libcutils.so;liblogwrap.so;libselinux.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/wait_for_keymaster,ELF32,ARM,/system/bin/linker,,libbase.so;libbinder.so;libbinder_ndk.so;android.system.keystore2-V1-ndk_platform.so;android.security.maintenance-ndk_platform.so;libhardware.so;libhardware_legacy.so;libhidlbase.so;libkeymint_support.so;libutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/watchdogd,ELF32,ARM,/system/bin/linker,,libbase.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/wificond,ELF32,ARM,/system/bin/linker,,android.system.keystore2-V1-ndk_platform.so;android.security.legacykeystore-ndk_platform.so;libbinder.so;libbinder_ndk.so;libbase.so;libcrypto.so;libcutils.so;libhidlbase.so;libminijail.so;libssl.so;libutils.so;libwifi-system-iface.so;android.system.wifi.keystore@1.0.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/bin/ziptool,ELF32,ARM,/system/bin/linker,,libbase.so;libziparchive.so;libz.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/etc/bpf/clatd.o,ELF64,BPF,,,
system,/system/etc/bpf/gpu_mem.o,ELF64,BPF,,,
system,/system/etc/bpf/netd.o,ELF64,BPF,,,
system,/system/etc/bpf/time_in_state.o,ELF64,BPF,,,
system,/system/etc/ppp/ip-up-vpn,ELF32,ARM,/system/bin/linker,,libcutils.so;liblog.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/framework/arm/boot-core-icu4j.oat,ELF32,ARM,,boot-core-icu4j.oat,
system,/system/framework/arm/boot-ext.oat,ELF32,ARM,,boot-ext.oat,
system,/system/framework/arm/boot-framework-graphics.oat,ELF32,ARM,,boot-framework-graphics.oat,
system,/system/framework/arm/boot-framework.oat,ELF32,ARM,,boot-framework.oat,
system,/system/framework/arm/boot-ims-common.oat,ELF32,ARM,,boot-ims-common.oat,
system,/system/framework/arm/boot-telephony-common.oat,ELF32,ARM,,boot-telephony-common.oat,
system,/system/framework/arm/boot-voip-common.oat,ELF32,ARM,,boot-voip-common.oat,
system,/system/framework/oat/arm/abx.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/am.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/android.hidl.base-V1.0-java.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/android.hidl.manager-V1.0-java.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/android.test.base.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/android.test.mock.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/android.test.runner.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/appwidget.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/bmgr.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/bu.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/com.android.future.usb.accessory.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/com.android.location.provider.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/com.android.media.remotedisplay.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/com.android.mediadrm.signer.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/content.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/displayoutput-test.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/ethernet-service.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/hdmitest.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/hid.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/incident-helper-cmd.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/javax.obex.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/locksettings.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/monkey.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/org.apache.http.legacy.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/pppoe-service.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/requestsync.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/services.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/sm.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/softwinner.audio.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/svc.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/telecom.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/uiautomator.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/uinput.odex,ELF32,ARM,,javalib.odex,
system,/system/framework/oat/arm/vr.odex,ELF32,ARM,,javalib.odex,
system,/system/lib/aaudio-aidl-cpp.so,ELF32,ARM,,aaudio-aidl-cpp.so,libbinder.so;libutils.so;audio_common-aidl-cpp.so;shared-file-region-aidl-cpp.so;framework-permission-aidl-cpp.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.bufferhub@1.0.so,ELF32,ARM,,android.frameworks.bufferhub@1.0.so,android.hardware.graphics.common@1.0.so;android.hardware.graphics.common@1.1.so;android.hardware.graphics.common@1.2.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.common@2.0.so,ELF32,ARM,,android.frameworks.cameraservice.common@2.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.device@2.0.so,ELF32,ARM,,android.frameworks.cameraservice.device@2.0.so,android.frameworks.cameraservice.common@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.device@2.1.so,ELF32,ARM,,android.frameworks.cameraservice.device@2.1.so,android.frameworks.cameraservice.common@2.0.so;android.frameworks.cameraservice.device@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.service@2.0.so,ELF32,ARM,,android.frameworks.cameraservice.service@2.0.so,android.frameworks.cameraservice.common@2.0.so;android.frameworks.cameraservice.device@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.service@2.1.so,ELF32,ARM,,android.frameworks.cameraservice.service@2.1.so,android.frameworks.cameraservice.common@2.0.so;android.frameworks.cameraservice.device@2.0.so;android.frameworks.cameraservice.service@2.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.cameraservice.service@2.2.so,ELF32,ARM,,android.frameworks.cameraservice.service@2.2.so,android.frameworks.cameraservice.common@2.0.so;android.frameworks.cameraservice.device@2.0.so;android.frameworks.cameraservice.device@2.1.so;android.frameworks.cameraservice.service@2.0.so;android.frameworks.cameraservice.service@2.1.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.displayservice@1.0.so,ELF32,ARM,,android.frameworks.displayservice@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.schedulerservice@1.0.so,ELF32,ARM,,android.frameworks.schedulerservice@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.sensorservice@1.0.so,ELF32,ARM,,android.frameworks.sensorservice@1.0.so,android.hardware.sensors@1.0.so;libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.stats-V1-ndk_platform.so,ELF32,ARM,,android.frameworks.stats-V1-ndk_platform.so,libbinder_ndk.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.frameworks.stats@1.0.so,ELF32,ARM,,android.frameworks.stats@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.hardware.atrace@1.0.so,ELF32,ARM,,android.hardware.atrace@1.0.so,libhidlbase.so;liblog.so;libutils.so;libcutils.so;libc++.so;libc.so;libm.so;libdl.so
system,/system/lib/android.hardware.audio.common-util.so,ELF32,ARM,,android.hardware.audio.common-util.so,liblog.so;libutils.so;libhidlbase.so;libc++.so;libc.so;libm.so;libdl.so
